StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
30030,143900.000000000000000,51084.300000000002910, , ,12,outbound,forward facing back of sidewalk,sidewalk, 
30040,143913.799999999988358,51013.900000000001455, ,Shelter,12,inbound,forward facing back of curb,sidewalk, 
30060,143920.899999999994179,50964.599999999998545, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
30070,143925.100000000005821,50767.000000000000000, , ,12,inbound,forward facing back of curb,sidewalk, 
30080,143922.200000000011642,50768.400000000001455, , ,12,outbound,forward facing back of curb,sidewalk, 
30150,143684.899999999994179,50246.900000000001455, , ,12,outbound,forward facing back of curb, , 
30160,143691.299999999988358,50125.800000000002910, , ,12,outbound,forward facing back of sidewalk,sidewalk, 
30170,143688.399999999994179,50168.099999999998545, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
30180,143707.600000000005821,50040.699999999997090, , ,12,outbound,forward facing back of curb,sidewalk, 
30190,145260.700000000011642,51571.800000000002910,Bench, ,"19, 28, 30, 57",not applicable,forward facing back of curb,sidewalk,transfer point
30230,146958.100000000005821,55875.400000000001455, , ,211,inbound,forward facing edge of pavement,sidewalk, 
30240,146943.600000000005821,55806.099999999998545, , ,211,inbound,forward facing edge of pavement,sidewalk, 
30360,145159.899999999994179,54716.099999999998545, ,Shelter,26,inbound,rear facing back of curb,sidewalk, 
30390,145159.100000000005821,54762.599999999998545, ,Shelter,"21, 26",inbound,forward facing back of sidewalk,sidewalk,transfer point
30400,145164.700000000011642,54880.099999999998545,Bench, ,"21, 26",inbound,rear facing back of curb,sidewalk, 
30410,145170.899999999994179,54875.800000000002910, , ,"21, 26",outbound,forward facing back of sidewalk,sidewalk, 
30430,145175.000000000000000,54942.000000000000000,Bench, ,21,inbound,forward facing back of curb,sidewalk, 
30440,145192.000000000000000,55040.699999999997090, , ,21,inbound,rear facing back of curb,sidewalk, 
30460,145192.000000000000000,55126.500000000000000, ,Shelter,21,inbound,forward facing back of curb,sidewalk, 
30480,145191.700000000011642,55203.300000000002910, , ,21,inbound,forward facing back of curb,sidewalk, 
30540,145189.700000000011642,55303.000000000000000, , ,21,inbound,forward facing edge of pavement,sidewalk, 
30580,145169.000000000000000,55478.699999999997090, , ,21,outbound,forward facing back of curb,sidewalk, 
30590,145166.299999999988358,55608.199999999997090, , ,21,outbound,forward facing back of sidewalk,sidewalk, 
30600,145162.899999999994179,55693.800000000002910, , ,21,outbound,forward facing back of sidewalk,sidewalk, 
30615,145246.500000000000000,56264.599999999998545,Bench, ,21,inbound,forward facing back of curb,sidewalk, 
30616,145253.100000000005821,56266.500000000000000, , ,21,outbound,forward facing edge of pavement,sidewalk, 
30620,145261.200000000011642,56149.400000000001455, , ,21,outbound,forward facing back of sidewalk,sidewalk, 
30640,145166.200000000011642,55479.000000000000000,Bench, ,"21, 3",inbound,forward facing back of sidewalk,sidewalk, 
30650,145160.000000000000000,55616.699999999997090, , ,21,inbound,forward facing back of curb,sidewalk, 
30660,145156.399999999994179,55699.400000000001455,Bench, ,21,inbound,forward facing back of curb,sidewalk, 
30690,145221.799999999988358,56031.099999999998545, , ,21,inbound,forward facing back of sidewalk,sidewalk, 
30695,145231.299999999988358,56037.300000000002910, , ,21,outbound,forward facing back of sidewalk,sidewalk, 
30760,144751.799999999988358,54201.500000000000000, , ,"40x, 46x, 52x, 64x, 65x, 74x",outbound,forward facing back of sidewalk,sidewalk, 
30940,146422.299999999988358,55430.599999999998545, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
30941,146437.399999999994179,55330.400000000001455, , ,"13, 211", , , , 
30942,146461.600000000005821,55273.000000000000000, , ,"13, 211", , , , 
30950,146415.500000000000000,55445.900000000001455, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
30951,146431.100000000005821,55327.800000000002910, , ,"13, 211", , , , 
30952,146462.600000000005821,55257.900000000001455, , ,"13, 211", , , , 
30960,146418.600000000005821,55507.099999999998545, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
30970,146414.399999999994179,55514.099999999998545, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
30980,146422.000000000000000,55554.800000000002910, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
30990,146418.799999999988358,55588.400000000001455, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
31000,146425.299999999988358,55619.000000000000000, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
31010,146422.000000000000000,55648.000000000000000, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
31020,146436.700000000011642,55732.900000000001455, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
31030,146434.299999999988358,55749.000000000000000, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
31040,146447.100000000005821,55788.500000000000000, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
31060,146446.899999999994179,55813.500000000000000, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
31070,146465.200000000011642,55882.800000000002910, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
31080,146478.700000000011642,55992.400000000001455, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
31140,144646.500000000000000,57142.699999999997090, , ,7,outbound,forward facing back of curb,sidewalk, 
31150,144658.299999999988358,57152.900000000001455, , ,7,inbound,forward facing back of curb,sidewalk, 
31160,144728.000000000000000,57164.699999999997090, , ,7,outbound,forward facing back of curb,sidewalk, 
31170,144743.399999999994179,57173.800000000002910,Bench, ,7,inbound,forward facing back of curb,sidewalk, 
31180,145000.000000000000000,57213.400000000001455, , ,7,outbound,forward facing edge of pavement, ,transfer point
31190,144999.299999999988358,57220.500000000000000, ,Shelter,7,inbound,forward facing edge of pavement, ,transfer point
31200,145079.000000000000000,57238.500000000000000, , ,7,inbound,forward facing back of curb, , 
31210,145059.000000000000000,57227.400000000001455, , ,7,outbound,forward facing edge of pavement, ,transfer point
31260,143288.799999999988358,55734.400000000001455, , ,18,inbound,forward facing back of curb, , 
31270,143179.700000000011642,55749.300000000002910, , ,18,inbound,forward facing back of curb, , 
31290,144056.399999999994179,55632.699999999997090, , ,3,outbound,forward facing edge of pavement,sidewalk, 
31300,145421.200000000011642,54154.400000000001455, , ,4,outbound,forward facing back of curb,sidewalk, 
31320,146047.000000000000000,54478.400000000001455, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
31340,146171.500000000000000,54580.199999999997090, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
31341,146188.000000000000000,54593.800000000002910, , ,4, , , , 
31350,146224.000000000000000,54608.800000000002910, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
31370,146252.500000000000000,54625.300000000002910, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
31400,146372.500000000000000,54765.199999999997090, ,Shelter,"23, 3, 4",outbound,forward facing back of curb,sidewalk,transfer point
31420,146404.299999999988358,54802.400000000001455, , ,"23, 3, 4",outbound,forward facing back of curb,sidewalk,transfer point
31430,146433.600000000005821,54841.500000000000000, , ,"23, 3, 4",inbound,forward facing back of curb,sidewalk,transfer point
31440,146471.299999999988358,54879.599999999998545, , ,"3, 4",outbound,forward facing back of sidewalk,sidewalk, 
31450,146510.200000000011642,54912.500000000000000, , ,"3, 4",outbound,forward facing back of sidewalk,sidewalk, 
31460,146513.299999999988358,54910.099999999998545, , ,"3, 4",outbound,forward facing back of sidewalk,sidewalk, 
31470,146617.500000000000000,54945.099999999998545, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31480,146605.299999999988358,54943.500000000000000, , ,"3, 4",inbound,rear facing back of curb,sidewalk, 
31490,146692.500000000000000,54985.500000000000000, , ,3,outbound,rear facing back of curb,sidewalk, 
31500,146710.700000000011642,54999.400000000001455, , ,3,inbound,forward facing back of curb,sidewalk, 
31520,146756.500000000000000,55023.199999999997090, , ,3,inbound,rear facing back of curb,sidewalk, 
31540,146803.299999999988358,55038.500000000000000, , ,3,outbound,forward facing back of sidewalk,sidewalk,transfer point
31550,146915.299999999988358,55080.699999999997090, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
31560,146885.500000000000000,55065.900000000001455, ,Shelter,3,outbound,forward facing back of curb,sidewalk, 
31590,146993.299999999988358,55092.300000000002910, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31600,147026.799999999988358,55072.900000000001455, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31610,147050.000000000000000,55067.400000000001455, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31620,147092.500000000000000,55044.300000000002910, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31630,147117.799999999988358,55039.699999999997090, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31640,147171.600000000005821,55031.699999999997090, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31650,147183.799999999988358,55036.599999999998545, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31660,147254.399999999994179,55032.400000000001455, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31670,147236.799999999988358,55037.699999999997090, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
31690,147394.299999999988358,55063.099999999998545, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31700,147385.600000000005821,55065.400000000001455, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
31720,147446.100000000005821,55082.599999999998545, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31730,147451.100000000005821,55089.800000000002910, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31740,147496.200000000011642,55097.300000000002910, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31750,147523.600000000005821,55096.699999999997090, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31760,147599.200000000011642,55039.099999999998545, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
31770,147579.500000000000000,55048.900000000001455, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31780,147636.100000000005821,55002.500000000000000, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
31800,147666.200000000011642,54984.699999999997090, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
31810,147796.600000000005821,55065.599999999998545,Bench, ,23,not applicable,forward facing back of sidewalk,sidewalk, 
31830,147744.000000000000000,55016.800000000002910, , ,23,outbound,forward facing back of sidewalk,sidewalk, 
31840,147742.100000000005821,55023.199999999997090, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
31850,147802.100000000005821,55065.400000000001455, , ,23,outbound,forward facing back of sidewalk,sidewalk, 
31860,147852.200000000011642,55105.900000000001455, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point
31880,147935.500000000000000,55169.400000000001455, , ,23,outbound,forward facing edge of pavement,sidewalk,transfer point
31890,147907.600000000005821,55152.099999999998545, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
31900,147981.100000000005821,55205.500000000000000, , ,23,inbound,rear facing back of curb,sidewalk, 
31910,147985.700000000011642,55205.500000000000000, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point
31930,148090.700000000011642,55282.900000000001455, , ,23,outbound,forward facing back of curb,sidewalk, 
31940,148090.100000000005821,55287.099999999998545, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
32120,143171.000000000000000,55464.000000000000000, , ,2,inbound,forward facing edge of pavement, , 
32140,143199.799999999988358,55385.699999999997090, , ,2,inbound,forward facing back of curb, , 
32150,143191.600000000005821,55301.000000000000000,Bench, ,2,not applicable,forward facing edge of pavement,sidewalk, 
32160,147438.899999999994179,54516.099999999998545, , ,23,outbound,forward facing edge of pavement, ,transfer point
32180,147470.500000000000000,54608.199999999997090, , ,23,outbound,forward facing edge of pavement, , 
32190,147469.200000000011642,54606.699999999997090, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
32250,147518.000000000000000,54648.599999999998545, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
32260,147556.600000000005821,54662.300000000002910, , ,23,outbound,forward facing edge of pavement, , 
32290,147555.399999999994179,54663.300000000002910, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
32300,147623.700000000011642,54707.900000000001455, , ,23,outbound,forward facing edge of pavement, , 
32310,147673.000000000000000,54739.699999999997090, , ,23,outbound,forward facing edge of pavement, , 
32330,147623.399999999994179,54711.300000000002910, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
32350,147657.100000000005821,54735.099999999998545, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
32370,147704.299999999988358,54765.099999999998545, , ,23,inbound,forward facing back of sidewalk,sidewalk,transfer point
32437,142263.899999999994179,54965.400000000001455, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32455,146803.399999999994179,56094.199999999997090, , ,211,outbound,forward facing back of curb,sidewalk, 
32470,146638.500000000000000,56049.199999999997090, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
32480,146604.500000000000000,56064.400000000001455, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
32490,146576.700000000011642,56123.699999999997090, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
32550,144997.600000000005821,54171.400000000001455, ,Shelter,"40x, 41x, 46x, 48x, 52x, 53x, 61x, 62x, 64x, 65x, 74x, 77x, 82x, 85x, 88x",not applicable, ,sidewalk,transfer point
32590,143899.899999999994179,54851.199999999997090, , ,8,outbound,forward facing back of curb,sidewalk, 
32600,143897.799999999988358,54849.199999999997090,Bench, ,8,inbound,forward facing back of curb,sidewalk, 
32610,143837.399999999994179,54884.300000000002910, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32620,143841.500000000000000,54879.900000000001455, ,Shelter,8,inbound,forward facing back of curb,sidewalk, 
32630,143806.399999999994179,54903.300000000002910, , ,8,outbound,forward facing back of curb,sidewalk, 
32640,143788.700000000011642,54909.699999999997090,Bench, ,8,inbound,forward facing back of curb,sidewalk, 
32650,143762.700000000011642,54931.699999999997090, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32660,143703.899999999994179,54960.500000000000000,Bench, ,8,inbound,forward facing back of curb,sidewalk, 
32670,143699.500000000000000,54966.099999999998545, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32675,143618.399999999994179,54980.900000000001455,Bench, ,8,inbound,forward facing back of curb,sidewalk, 
32685,143630.200000000011642,54984.599999999998545, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32700,143542.600000000005821,55003.599999999998545, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32720,143321.000000000000000,54989.099999999998545, ,Shelter,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point
32730,143310.899999999994179,54995.599999999998545, , ,"34, 8",outbound,forward facing back of sidewalk,sidewalk, 
32736,143384.700000000011642,54955.800000000002910, , ,"34, 8",outbound,forward facing back of curb,sidewalk, 
32740,143211.000000000000000,55016.099999999998545, , ,8,inbound,forward facing back of sidewalk,sidewalk, 
32750,143045.500000000000000,55072.199999999997090, ,Shelter,8,inbound,forward facing back of curb,sidewalk, 
32751,143020.899999999994179,55085.400000000001455, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32760,142959.899999999994179,55079.099999999998545, , ,8,inbound,forward facing edge of pavement,sidewalk, 
32761,142960.799999999988358,55084.900000000001455, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32770,142810.500000000000000,55010.599999999998545, , ,8,inbound,forward facing edge of pavement,sidewalk, 
32771,142826.799999999988358,55022.000000000000000, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32780,142745.500000000000000,54964.800000000002910,Bench, ,8,inbound,forward facing back of sidewalk,sidewalk, 
32781,142688.899999999994179,54953.500000000000000, , ,8,outbound, ,sidewalk, 
32791,142489.500000000000000,54955.599999999998545, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
32870,143443.600000000005821,51983.199999999997090,Bench, ,60,inbound,forward facing back of sidewalk,sidewalk, 
32880,143617.700000000011642,51967.500000000000000, , ,60,inbound,forward facing back of sidewalk,sidewalk, 
32890,143668.200000000011642,51994.900000000001455, ,Shelter,60,inbound,forward facing back of curb,sidewalk, 
32900,143448.799999999988358,51991.500000000000000,Bench, ,60,outbound,forward facing back of sidewalk,sidewalk, 
32910,143673.200000000011642,52002.800000000002910,Bench, ,60,outbound,forward facing back of sidewalk,sidewalk, 
32990,144419.799999999988358,51845.400000000001455, , ,60,outbound,forward facing back of curb,sidewalk, 
33010,148465.200000000011642,57054.900000000001455, , ,29,not applicable,forward facing back of sidewalk,sidewalk,transfer point
33030,148413.200000000011642,56958.000000000000000,Bench, ,29,inbound,forward facing back of curb,sidewalk, 
33035,148260.000000000000000,56855.500000000000000, , ,29,outbound,forward facing edge of pavement,sidewalk, 
33050,148072.600000000005821,56755.599999999998545, , ,29,outbound,forward facing edge of pavement, , 
33060,148085.100000000005821,56773.900000000001455,Bench, ,29,inbound,rear facing edge of pavement,sidewalk, 
33080,146723.799999999988358,55903.099999999998545, , ,211,inbound,forward facing edge of pavement, , 
33150,144711.700000000011642,54586.699999999997090, , ,"1, 7",inbound,forward facing back of curb,sidewalk, 
33151,144713.600000000005821,54590.699999999997090, , ,"1, 7",outbound,rear facing back of curb,sidewalk, 
33200,144569.799999999988358,54722.599999999998545, , ,"1, 7",inbound,forward facing back of sidewalk,sidewalk, 
33210,144577.899999999994179,54719.400000000001455, , ,"1, 7",outbound,forward facing back of sidewalk,sidewalk, 
33240,144522.700000000011642,54795.000000000000000, , ,"1, 7",inbound,forward facing back of sidewalk,sidewalk, 
33250,144658.299999999988358,54486.699999999997090, , ,"34, 8, 85x",outbound,forward facing back of curb,sidewalk, 
33260,144645.799999999988358,54484.500000000000000, , ,"34, 8, 85x",inbound,forward facing back of curb,sidewalk,transfer point
33270,144597.500000000000000,54491.300000000002910,Bench, ,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point
33280,144598.799999999988358,54495.099999999998545,Bench, ,"34, 8",outbound,forward facing back of curb,sidewalk, 
33320,144441.000000000000000,54563.400000000001455, , ,"34, 8",outbound,forward facing back of curb,sidewalk, 
33330,144417.799999999988358,54573.300000000002910,Bench, ,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point
33335,144336.700000000011642,54632.900000000001455, , ,"34, 8",outbound,forward facing edge of pavement,sidewalk, 
33336,144317.700000000011642,54631.900000000001455, , ,"34, 8",outbound,forward facing edge of pavement,sidewalk, 
33351,144632.700000000011642,54344.800000000002910, , ,10, , , , 
33371,144071.100000000005821,54312.699999999997090, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point
33430,144290.600000000005821,54354.000000000000000, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point
33440,144320.700000000011642,54357.300000000002910, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point
33470,144087.500000000000000,54317.699999999997090, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point
33520,146170.899999999994179,54952.599999999998545, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
33530,146216.000000000000000,54904.199999999997090, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
33540,146251.299999999988358,54866.300000000002910, , ,"23, 3",inbound,forward facing back of curb,sidewalk,transfer point
33550,146307.899999999994179,54806.599999999998545, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
33560,146347.799999999988358,54762.400000000001455, ,Shelter,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
33570,144952.700000000011642,54276.199999999997090, , ,"1, 10, 11, 21, 22, 26, 34, 7, 8",inbound,rear facing back of curb,sidewalk,transfer point
33640,144922.200000000011642,54317.900000000001455, ,Shelter,"1, 26, 7",outbound,forward facing back of curb,sidewalk,transfer point
33680,144892.700000000011642,54354.000000000000000, , ,"1, 26, 7",outbound,forward facing back of curb,sidewalk, 
33690,144862.399999999994179,54387.000000000000000,Bench, ,"1, 26, 7",outbound,forward facing back of curb,sidewalk, 
33710,144838.799999999988358,54402.900000000001455,Bench, ,1,inbound,forward facing back of curb,sidewalk,transfer point
33720,144831.700000000011642,54421.000000000000000,Bench, ,7,outbound,forward facing back of curb,sidewalk,transfer point
33750,144774.799999999988358,54469.500000000000000, , ,1,inbound,forward facing back of curb,sidewalk,transfer point
33770,144741.299999999988358,54509.099999999998545, , ,7,not applicable,forward facing back of curb,sidewalk,transfer point
33831,144508.500000000000000,54638.199999999997090,Bench, ,7,outbound,forward facing back of curb,sidewalk, 
33840,144511.100000000005821,54710.199999999997090, , ,7,outbound,forward facing back of curb,sidewalk, 
33842,144511.500000000000000,54784.500000000000000,Bench, ,7,outbound,forward facing back of sidewalk,sidewalk,transfer point
33890,142590.100000000005821,52850.500000000000000, , ,60,inbound,forward facing back of curb,sidewalk, 
33891,142607.799999999988358,52826.099999999998545, , ,60,outbound, ,sidewalk, 
33980,144928.200000000011642,64283.099999999998545, , ,77x,not applicable,forward facing back of curb, , 
33990,143566.299999999988358,55536.699999999997090, , ,2,inbound,forward facing edge of pavement,sidewalk, 
34070,144218.299999999988358,53884.699999999997090, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34080,144159.700000000011642,53918.400000000001455, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34100,144150.100000000005821,53919.500000000000000, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point
34120,144128.299999999988358,53939.099999999998545, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
34140,144034.799999999988358,53947.599999999998545, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34150,144045.500000000000000,53943.300000000002910,Bench, ,10,inbound,forward facing back of sidewalk,sidewalk, 
34160,143978.000000000000000,53927.199999999997090, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34170,143924.200000000011642,53917.699999999997090, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34180,143920.700000000011642,53913.599999999998545, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34190,143848.899999999994179,53911.500000000000000, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34200,143844.500000000000000,53914.599999999998545, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34210,143790.399999999994179,53908.500000000000000,Bench, ,10,outbound,forward facing back of curb,sidewalk, 
34220,143770.100000000005821,53898.400000000001455, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point
34230,143642.200000000011642,53857.800000000002910, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk,transfer point
34250,143726.299999999988358,53892.099999999998545,Bench, ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, 
34260,143716.700000000011642,53885.199999999997090, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, 
34300,143595.799999999988358,53832.099999999998545, , ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, 
34320,143507.500000000000000,53789.900000000001455,Bench, ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, 
34330,143582.100000000005821,53831.300000000002910, , ,"10, 30",outbound,forward facing back of curb,sidewalk,transfer point
34340,143513.899999999994179,53799.400000000001455, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, 
34360,143433.500000000000000,53762.199999999997090, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
34400,143378.700000000011642,53737.199999999997090, ,Shelter,10,inbound,forward facing back of sidewalk,sidewalk,transfer point
34420,143391.000000000000000,53745.599999999998545,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
34440,143323.200000000011642,53737.099999999998545, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34450,143206.200000000011642,53731.900000000001455,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk, 
34480,143265.399999999994179,53736.000000000000000, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34500,143306.200000000011642,53732.000000000000000, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34520,143253.299999999988358,53731.199999999997090, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34540,143193.100000000005821,53724.599999999998545,Bench, ,"10, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point
34560,143124.700000000011642,53711.699999999997090, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point
34580,143148.600000000005821,53721.500000000000000, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point
34610,143041.799999999988358,53695.699999999997090, ,Shelter,"10, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point
34620,143025.700000000011642,53696.900000000001455, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point
34650,142942.500000000000000,53672.800000000002910, , ,10,inbound,forward facing back of sidewalk,sidewalk, 
34670,142985.799999999988358,53689.699999999997090, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk, 
34690,142918.000000000000000,53671.000000000000000, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point
34710,142812.500000000000000,53634.099999999998545, , ,10,outbound,forward facing back of sidewalk,sidewalk, 
34750,142653.000000000000000,53577.099999999998545, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk, 
34760,142753.299999999988358,53611.400000000001455, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
34790,142815.100000000005821,53628.800000000002910, , ,10,inbound,forward facing back of curb,sidewalk, 
34850,142463.399999999994179,53493.800000000002910, , ,"10, 235",outbound,forward facing back of curb,sidewalk,transfer point
34860,142470.700000000011642,53489.099999999998545, , ,"10, 235",outbound,forward facing edge of pavement, ,transfer point
34870,142314.700000000011642,53264.800000000002910, , ,10,inbound,forward facing back of curb,sidewalk, 
34880,142315.500000000000000,53260.800000000002910, , ,10,outbound,forward facing edge of pavement, , 
34940,142216.500000000000000,50414.199999999997090, , ,55,outbound,forward facing back of curb,sidewalk,transfer point
34960,142177.299999999988358,50505.599999999998545, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
34970,142135.500000000000000,50604.000000000000000, , ,55,outbound,forward facing back of curb,sidewalk, 
34980,142121.200000000011642,50623.500000000000000, , ,55,inbound,forward facing back of sidewalk,sidewalk,transfer point
34985,141866.299999999988358,50802.400000000001455, , ,55,inbound,forward facing edge of pavement, , 
34990,141990.100000000005821,50763.900000000001455, , ,55,inbound,forward facing back of sidewalk,sidewalk, 
35000,142016.100000000005821,50766.599999999998545, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
35050,146091.299999999988358,53058.400000000001455, , ,15,inbound,forward facing edge of pavement,sidewalk, 
35060,146117.399999999994179,53052.000000000000000, , ,15,outbound,forward facing edge of pavement, , 
35070,146153.700000000011642,53044.599999999998545,Bench, ,15,outbound,forward facing edge of pavement,sidewalk, 
35080,146146.700000000011642,53048.800000000002910,Bench, ,15,inbound,forward facing edge of pavement,sidewalk, 
35170,143728.200000000011642,54178.400000000001455, ,Shelter,"35, 5",inbound,forward facing back of sidewalk,sidewalk, 
35180,143447.899999999994179,54203.300000000002910, ,Shelter,"235, 35, 5",inbound,forward facing back of curb,sidewalk,transfer point
35210,143375.600000000005821,54199.400000000001455, ,Shelter,"235, 35, 5",inbound,forward facing back of curb,sidewalk,transfer point
35230,143286.399999999994179,54211.900000000001455, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point
35250,143114.100000000005821,54225.099999999998545, ,Shelter,"35, 5",not applicable,forward facing back of curb,sidewalk,transfer point
35260,143115.000000000000000,54230.800000000002910, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point
35280,142948.200000000011642,54282.800000000002910, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point
35290,142989.200000000011642,54264.500000000000000, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk, 
35300,142848.399999999994179,54336.800000000002910, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk, 
35310,142497.500000000000000,54513.800000000002910, ,Shelter,"235, 35, 5",inbound,forward facing back of sidewalk,sidewalk, 
